model,layer,item,speaker_mode,context_mode,distance_mode,feature_size,score
hubert_ctc10h,2,triphone-dev-other,across,within,cosine,0.02,0.1375591456890106
hubert_ctc10h,2,triphone-dev-other,within,within,cosine,0.02,0.0801461935043335
hubert_ctc10h,3,phoneme-dev-clean,across,any,cosine,0.02,0.111590601503849
hubert_ctc10h,3,phoneme-dev-clean,across,within,cosine,0.02,0.0440356507897377
hubert_ctc10h,3,phoneme-dev-clean,within,any,cosine,0.02,0.1018057465553283
hubert_ctc10h,3,phoneme-dev-clean,within,within,cosine,0.02,0.0313051715493202
hubert_ctc10h,3,phoneme-dev-other,across,any,cosine,0.02,0.1492315977811813
hubert_ctc10h,3,phoneme-dev-other,across,within,cosine,0.02,0.0895527750253677
hubert_ctc10h,3,phoneme-dev-other,within,any,cosine,0.02,0.1283935457468032
hubert_ctc10h,3,phoneme-dev-other,within,within,cosine,0.02,0.0521393865346908
hubert_ctc10h,3,triphone-dev-clean,across,within,cosine,0.02,0.0776994675397872
hubert_ctc10h,3,triphone-dev-clean,within,within,cosine,0.02,0.0566378235816955
hubert_ctc10h,3,triphone-dev-other,across,within,cosine,0.02,0.1247466430068016
hubert_ctc10h,3,triphone-dev-other,within,within,cosine,0.02,0.0744023919105529
hubert_ctc10h,4,phoneme-dev-clean,across,any,cosine,0.02,0.1036697998642921
hubert_ctc10h,4,phoneme-dev-clean,across,within,cosine,0.02,0.0394427962601184
hubert_ctc10h,4,phoneme-dev-clean,within,any,cosine,0.02,0.0953802391886711
hubert_ctc10h,4,phoneme-dev-clean,within,within,cosine,0.02,0.0282917395234107
hubert_ctc10h,4,phoneme-dev-other,across,any,cosine,0.02,0.1399612426757812
hubert_ctc10h,4,phoneme-dev-other,across,within,cosine,0.02,0.0821697413921356
hubert_ctc10h,4,phoneme-dev-other,within,any,cosine,0.02,0.1214217096567154
hubert_ctc10h,4,phoneme-dev-other,within,within,cosine,0.02,0.0473662763833999
hubert_ctc10h,4,triphone-dev-clean,across,within,cosine,0.02,0.0707146823406219
hubert_ctc10h,4,triphone-dev-clean,within,within,cosine,0.02,0.0537498332560062
hubert_ctc10h,4,triphone-dev-other,across,within,cosine,0.02,0.1133849695324897
hubert_ctc10h,4,triphone-dev-other,within,within,cosine,0.02,0.0699397698044776
hubert_ctc10h,5,phoneme-dev-clean,across,any,cosine,0.02,0.0920277163386344
hubert_ctc10h,5,phoneme-dev-clean,across,within,cosine,0.02,0.0322783961892128
hubert_ctc10h,5,phoneme-dev-clean,within,any,cosine,0.02,0.0862076207995414
hubert_ctc10h,5,phoneme-dev-clean,within,within,cosine,0.02,0.0237204115837812
hubert_ctc10h,5,phoneme-dev-other,across,any,cosine,0.02,0.1252002567052841
hubert_ctc10h,5,phoneme-dev-other,across,within,cosine,0.02,0.0711542963981628
hubert_ctc10h,5,phoneme-dev-other,within,any,cosine,0.02,0.1101346835494041
hubert_ctc10h,5,phoneme-dev-other,within,within,cosine,0.02,0.041650254279375
hubert_ctc10h,5,triphone-dev-clean,across,within,cosine,0.02,0.0559939332306385
hubert_ctc10h,5,triphone-dev-clean,within,within,cosine,0.02,0.0443476364016532
hubert_ctc10h,5,triphone-dev-other,across,within,cosine,0.02,0.0948770865797996
hubert_ctc10h,5,triphone-dev-other,within,within,cosine,0.02,0.0599520243704319
hubert_ctc10h,6,phoneme-dev-clean,across,any,cosine,0.02,0.0840276628732681
hubert_ctc10h,6,phoneme-dev-clean,across,within,cosine,0.02,0.0264046359807252
hubert_ctc10h,6,phoneme-dev-clean,within,any,cosine,0.02,0.0800388231873512
hubert_ctc10h,6,phoneme-dev-clean,within,within,cosine,0.02,0.0195722002536058
hubert_ctc10h,6,phoneme-dev-other,across,any,cosine,0.02,0.113749124109745
hubert_ctc10h,6,phoneme-dev-other,across,within,cosine,0.02,0.0601365379989147
hubert_ctc10h,6,phoneme-dev-other,within,any,cosine,0.02,0.1021636053919792
hubert_ctc10h,6,phoneme-dev-other,within,within,cosine,0.02,0.0369527824223041
hubert_ctc10h,6,triphone-dev-clean,across,within,cosine,0.02,0.0471177287399768
hubert_ctc10h,6,triphone-dev-clean,within,within,cosine,0.02,0.0387886054813861
hubert_ctc10h,6,triphone-dev-other,across,within,cosine,0.02,0.0785228684544563
hubert_ctc10h,6,triphone-dev-other,within,within,cosine,0.02,0.0520929247140884
hubert_ctc10h,7,phoneme-dev-clean,across,any,cosine,0.02,0.0840598940849304
hubert_ctc10h,7,phoneme-dev-clean,across,within,cosine,0.02,0.022758113220334
hubert_ctc10h,7,phoneme-dev-clean,within,any,cosine,0.02,0.0810173973441124
hubert_ctc10h,7,phoneme-dev-clean,within,within,cosine,0.02,0.0184674877673387
hubert_ctc10h,7,phoneme-dev-other,across,any,cosine,0.02,0.109278455376625
hubert_ctc10h,7,phoneme-dev-other,across,within,cosine,0.02,0.052343476563692
hubert_ctc10h,7,phoneme-dev-other,within,any,cosine,0.02,0.1001300662755966
hubert_ctc10h,7,phoneme-dev-other,within,within,cosine,0.02,0.0337192490696907
hubert_ctc10h,7,triphone-dev-clean,across,within,cosine,0.02,0.0414042770862579
hubert_ctc10h,7,triphone-dev-clean,within,within,cosine,0.02,0.0350245647132396
hubert_ctc10h,7,triphone-dev-other,across,within,cosine,0.02,0.0639116689562797
hubert_ctc10h,7,triphone-dev-other,within,within,cosine,0.02,0.0439410023391246
hubert_ctc10h,8,phoneme-dev-clean,across,any,cosine,0.02,0.0853734612464904
hubert_ctc10h,8,phoneme-dev-clean,across,within,cosine,0.02,0.023537078872323
hubert_ctc10h,8,phoneme-dev-clean,within,any,cosine,0.02,0.0831850990653038
hubert_ctc10h,8,phoneme-dev-clean,within,within,cosine,0.02,0.0186438299715518
hubert_ctc10h,8,phoneme-dev-other,across,any,cosine,0.02,0.1070497334003448
hubert_ctc10h,8,phoneme-dev-other,across,within,cosine,0.02,0.0501085110008716
hubert_ctc10h,8,phoneme-dev-other,within,any,cosine,0.02,0.1005325242877006
hubert_ctc10h,8,phoneme-dev-other,within,within,cosine,0.02,0.0337918922305107
hubert_ctc10h,8,triphone-dev-clean,across,within,cosine,0.02,0.0435648597776889
hubert_ctc10h,8,triphone-dev-clean,within,within,cosine,0.02,0.0380637571215629
hubert_ctc10h,8,triphone-dev-other,across,within,cosine,0.02,0.0614422373473644
hubert_ctc10h,8,triphone-dev-other,within,within,cosine,0.02,0.0447896420955657
hubert_ctc10h,9,phoneme-dev-clean,across,any,cosine,0.02,0.0835274010896682
hubert_ctc10h,9,phoneme-dev-clean,across,within,cosine,0.02,0.0263929609209299
hubert_ctc10h,9,phoneme-dev-clean,within,any,cosine,0.02,0.081688717007637
hubert_ctc10h,9,phoneme-dev-clean,within,within,cosine,0.02,0.0203630849719047
hubert_ctc10h,9,phoneme-dev-other,across,any,cosine,0.02,0.1042574644088745
hubert_ctc10h,9,phoneme-dev-other,across,within,cosine,0.02,0.0511197037994861
hubert_ctc10h,9,phoneme-dev-other,within,any,cosine,0.02,0.0996904075145721
hubert_ctc10h,9,phoneme-dev-other,within,within,cosine,0.02,0.0356439016759395
hubert_ctc10h,9,triphone-dev-clean,across,within,cosine,0.02,0.0489610247313976
hubert_ctc10h,9,triphone-dev-clean,within,within,cosine,0.02,0.0426208935678005
hubert_ctc10h,9,triphone-dev-other,across,within,cosine,0.02,0.0635185167193412
hubert_ctc10h,9,triphone-dev-other,within,within,cosine,0.02,0.0481357164680957
hubert_ctc10h,10,phoneme-dev-clean,across,any,cosine,0.02,0.0552615225315094
hubert_ctc10h,10,phoneme-dev-clean,across,within,cosine,0.02,0.0196193121373653
hubert_ctc10h,10,phoneme-dev-clean,within,any,cosine,0.02,0.0543303713202476
hubert_ctc10h,10,phoneme-dev-clean,within,within,cosine,0.02,0.0140196802094578
hubert_ctc10h,10,phoneme-dev-other,across,any,cosine,0.02,0.0734924003481864
hubert_ctc10h,10,phoneme-dev-other,across,within,cosine,0.02,0.0425937213003635
hubert_ctc10h,10,phoneme-dev-other,within,any,cosine,0.02,0.0708445310592651
hubert_ctc10h,10,phoneme-dev-other,within,within,cosine,0.02,0.0279537625610828
hubert_ctc10h,10,triphone-dev-clean,across,within,cosine,0.02,0.040185023099184
hubert_ctc10h,10,triphone-dev-clean,within,within,cosine,0.02,0.0351558774709701
hubert_ctc10h,10,triphone-dev-other,across,within,cosine,0.02,0.0533574894070625
hubert_ctc10h,10,triphone-dev-other,within,within,cosine,0.02,0.0401041135191917
hubert_ctc10h,11,phoneme-dev-clean,across,any,cosine,0.02,0.0202717781066894
hubert_ctc10h,11,phoneme-dev-clean,across,within,cosine,0.02,0.0099654328078031
hubert_ctc10h,11,phoneme-dev-clean,within,any,cosine,0.02,0.0198103711009025
hubert_ctc10h,11,phoneme-dev-clean,within,within,cosine,0.02,0.0062780771404504
hubert_ctc10h,11,phoneme-dev-other,across,any,cosine,0.02,0.0333636477589607
hubert_ctc10h,11,phoneme-dev-other,across,within,cosine,0.02,0.0307473316788673
hubert_ctc10h,11,phoneme-dev-other,within,any,cosine,0.02,0.0319102555513381
hubert_ctc10h,11,phoneme-dev-other,within,within,cosine,0.02,0.0204826723784208
hubert_ctc10h,11,triphone-dev-clean,across,within,cosine,0.02,0.0213984716683626
hubert_ctc10h,11,triphone-dev-clean,within,within,cosine,0.02,0.0183301120996475
hubert_ctc10h,11,triphone-dev-other,across,within,cosine,0.02,0.0341569297015666
hubert_ctc10h,11,triphone-dev-other,within,within,cosine,0.02,0.0242897067219018
hubert_ctc10h,12,phoneme-dev-clean,across,any,cosine,0.02,0.0171532891690731
hubert_ctc10h,12,phoneme-dev-clean,across,within,cosine,0.02,0.0105024836957454
hubert_ctc10h,12,phoneme-dev-clean,within,any,cosine,0.02,0.0167155936360359
hubert_ctc10h,12,phoneme-dev-clean,within,within,cosine,0.02,0.0070028407499194
hubert_ctc10h,12,phoneme-dev-other,across,any,cosine,0.02,0.030509665608406
hubert_ctc10h,12,phoneme-dev-other,across,within,cosine,0.02,0.0330134816467762
hubert_ctc10h,12,phoneme-dev-other,within,any,cosine,0.02,0.02879349142313
hubert_ctc10h,12,phoneme-dev-other,within,within,cosine,0.02,0.0210532490164041
hubert_ctc10h,12,triphone-dev-clean,across,within,cosine,0.02,0.0173994358628988
hubert_ctc10h,12,triphone-dev-clean,within,within,cosine,0.02,0.0153801441192626
hubert_ctc10h,12,triphone-dev-other,across,within,cosine,0.02,0.0325878709554672
hubert_ctc10h,12,triphone-dev-other,within,within,cosine,0.02,0.0234372187405824
hubert_ctc10h,13,phoneme-dev-clean,across,any,cosine,0.02,0.0776224881410598
hubert_ctc10h,13,phoneme-dev-clean,across,within,cosine,0.02,0.0386199913918972
hubert_ctc10h,13,phoneme-dev-clean,within,any,cosine,0.02,0.0754891857504844
hubert_ctc10h,13,phoneme-dev-clean,within,within,cosine,0.02,0.0326066724956035
hubert_ctc10h,13,phoneme-dev-other,across,any,cosine,0.02,0.0979096069931984
hubert_ctc10h,13,phoneme-dev-other,across,within,cosine,0.02,0.0764190182089805
hubert_ctc10h,13,phoneme-dev-other,within,any,cosine,0.02,0.0913040116429328
hubert_ctc10h,13,phoneme-dev-other,within,within,cosine,0.02,0.0504704415798187
hubert_ctc10h,13,triphone-dev-clean,across,within,cosine,0.02,0.0460446439683437
hubert_ctc10h,13,triphone-dev-clean,within,within,cosine,0.02,0.0404755435883998
hubert_ctc10h,13,triphone-dev-other,across,within,cosine,0.02,0.0676118433475494
hubert_ctc10h,13,triphone-dev-other,within,within,cosine,0.02,0.0503124594688415
hubert_ctc10min,1,phoneme-dev-clean,across,any,cosine,0.02,0.1360111981630325
hubert_ctc10min,1,phoneme-dev-clean,across,within,cosine,0.02,0.0600007288157939
hubert_ctc10min,1,phoneme-dev-clean,within,any,cosine,0.02,0.1175058111548423
hubert_ctc10min,1,phoneme-dev-clean,within,within,cosine,0.02,0.0383193530142307
hubert_ctc10min,1,phoneme-dev-other,across,any,cosine,0.02,0.1763692647218704
hubert_ctc10min,1,phoneme-dev-other,across,within,cosine,0.02,0.1119212508201599
hubert_ctc10min,1,phoneme-dev-other,within,any,cosine,0.02,0.1456770747900009
hubert_ctc10min,1,phoneme-dev-other,within,within,cosine,0.02,0.0610768608748912
hubert_ctc10min,1,triphone-dev-clean,across,within,cosine,0.02,0.0998061895370483
hubert_ctc10min,1,triphone-dev-clean,within,within,cosine,0.02,0.066660888493061
hubert_ctc10min,1,triphone-dev-other,across,within,cosine,0.02,0.1515302062034607
hubert_ctc10min,1,triphone-dev-other,within,within,cosine,0.02,0.0866598486900329
hubert_ctc10min,2,phoneme-dev-clean,across,any,cosine,0.02,0.1211984381079673
hubert_ctc10min,2,phoneme-dev-clean,across,within,cosine,0.02,0.0499351844191551
hubert_ctc10min,2,phoneme-dev-clean,within,any,cosine,0.02,0.1088106632232666
hubert_ctc10min,2,phoneme-dev-clean,within,within,cosine,0.02,0.0342972204089164
hubert_ctc10min,2,phoneme-dev-other,across,any,cosine,0.02,0.1592132598161697
hubert_ctc10min,2,phoneme-dev-other,across,within,cosine,0.02,0.0964797064661979
hubert_ctc10min,2,phoneme-dev-other,within,any,cosine,0.02,0.1359199434518814
hubert_ctc10min,2,phoneme-dev-other,within,within,cosine,0.02,0.0550795644521713
hubert_ctc10min,2,triphone-dev-clean,across,within,cosine,0.02,0.0870535150170326
hubert_ctc10min,2,triphone-dev-clean,within,within,cosine,0.02,0.0616068504750728
hubert_ctc10min,2,triphone-dev-other,across,within,cosine,0.02,0.1343407183885574
hubert_ctc10min,2,triphone-dev-other,within,within,cosine,0.02,0.0802659168839454
hubert_ctc10min,3,phoneme-dev-clean,across,any,cosine,0.02,0.1109894886612892
hubert_ctc10min,3,phoneme-dev-clean,across,within,cosine,0.02,0.0434469059109687
hubert_ctc10min,3,phoneme-dev-clean,within,any,cosine,0.02,0.1021810546517372
hubert_ctc10min,3,phoneme-dev-clean,within,within,cosine,0.02,0.0317469537258148
hubert_ctc10min,3,phoneme-dev-other,across,any,cosine,0.02,0.1469997763633728
hubert_ctc10min,3,phoneme-dev-other,across,within,cosine,0.02,0.087826170027256
hubert_ctc10min,3,phoneme-dev-other,within,any,cosine,0.02,0.1284999549388885
hubert_ctc10min,3,phoneme-dev-other,within,within,cosine,0.02,0.0511749424040317
hubert_ctc10min,3,triphone-dev-clean,across,within,cosine,0.02,0.077451080083847
hubert_ctc10min,3,triphone-dev-clean,within,within,cosine,0.02,0.0570008382201194
hubert_ctc10min,3,triphone-dev-other,across,within,cosine,0.02,0.1212029457092285
hubert_ctc10min,3,triphone-dev-other,within,within,cosine,0.02,0.0740024000406265
hubert_ctc10min,4,phoneme-dev-clean,across,any,cosine,0.02,0.1019955873489379
hubert_ctc10min,4,phoneme-dev-clean,across,within,cosine,0.02,0.0394353196024894
hubert_ctc10min,4,phoneme-dev-clean,within,any,cosine,0.02,0.0949368923902511
hubert_ctc10min,4,phoneme-dev-clean,within,within,cosine,0.02,0.0290547348558902
hubert_ctc10min,4,phoneme-dev-other,across,any,cosine,0.02,0.1364543437957763
hubert_ctc10min,4,phoneme-dev-other,across,within,cosine,0.02,0.080621026456356
hubert_ctc10min,4,phoneme-dev-other,within,any,cosine,0.02,0.120587058365345
hubert_ctc10min,4,phoneme-dev-other,within,within,cosine,0.02,0.0471963137388229
hubert_ctc10min,4,triphone-dev-clean,across,within,cosine,0.02,0.0709859207272529
hubert_ctc10min,4,triphone-dev-clean,within,within,cosine,0.02,0.0544969737529754
hubert_ctc10min,4,triphone-dev-other,across,within,cosine,0.02,0.1122341603040695
hubert_ctc10min,4,triphone-dev-other,within,within,cosine,0.02,0.0707223415374755
hubert_ctc10min,5,phoneme-dev-clean,across,any,cosine,0.02,0.0836145207285881
hubert_ctc10min,5,phoneme-dev-clean,across,within,cosine,0.02,0.0301853716373443
hubert_ctc10min,5,phoneme-dev-clean,within,any,cosine,0.02,0.079316146671772
hubert_ctc10min,5,phoneme-dev-clean,within,within,cosine,0.02,0.0229469593614339
hubert_ctc10min,5,phoneme-dev-other,across,any,cosine,0.02,0.11526370793581
hubert_ctc10min,5,phoneme-dev-other,across,within,cosine,0.02,0.0673535093665123
hubert_ctc10min,5,phoneme-dev-other,within,any,cosine,0.02,0.1030505374073982
hubert_ctc10min,5,phoneme-dev-other,within,within,cosine,0.02,0.039866991341114
hubert_ctc10min,5,triphone-dev-clean,across,within,cosine,0.02,0.052809540182352
hubert_ctc10min,5,triphone-dev-clean,within,within,cosine,0.02,0.0420163832604885
hubert_ctc10min,5,triphone-dev-other,across,within,cosine,0.02,0.0897995680570602
hubert_ctc10min,5,triphone-dev-other,within,within,cosine,0.02,0.0569845363497734
hubert_ctc10min,6,phoneme-dev-clean,across,any,cosine,0.02,0.0713577643036842
hubert_ctc10min,6,phoneme-dev-clean,across,within,cosine,0.02,0.0237140469253063
hubert_ctc10min,6,phoneme-dev-clean,within,any,cosine,0.02,0.068639375269413
hubert_ctc10min,6,phoneme-dev-clean,within,within,cosine,0.02,0.0186968352645635
hubert_ctc10min,6,phoneme-dev-other,across,any,cosine,0.02,0.1002610251307487
hubert_ctc10min,6,phoneme-dev-other,across,within,cosine,0.02,0.0575732104480266
hubert_ctc10min,6,phoneme-dev-other,within,any,cosine,0.02,0.0911926105618476
hubert_ctc10min,6,phoneme-dev-other,within,within,cosine,0.02,0.0356643497943878
hubert_ctc10min,6,triphone-dev-clean,across,within,cosine,0.02,0.0431652888655662
hubert_ctc10min,6,triphone-dev-clean,within,within,cosine,0.02,0.0361324064433574
hubert_ctc10min,6,triphone-dev-other,across,within,cosine,0.02,0.0736917853355407
hubert_ctc10min,6,triphone-dev-other,within,within,cosine,0.02,0.0490808002650737
hubert_ctc10min,7,phoneme-dev-clean,across,any,cosine,0.02,0.0659072399139404
hubert_ctc10min,7,phoneme-dev-clean,across,within,cosine,0.02,0.0195768512785434
hubert_ctc10min,7,phoneme-dev-clean,within,any,cosine,0.02,0.0639708414673805
hubert_ctc10min,7,phoneme-dev-clean,within,within,cosine,0.02,0.0156783126294612
hubert_ctc10min,7,phoneme-dev-other,across,any,cosine,0.02,0.0908379480242729
hubert_ctc10min,7,phoneme-dev-other,across,within,cosine,0.02,0.0502963177859783
hubert_ctc10min,7,phoneme-dev-other,within,any,cosine,0.02,0.0841280817985534
hubert_ctc10min,7,phoneme-dev-other,within,within,cosine,0.02,0.0331695191562175
hubert_ctc10min,7,triphone-dev-clean,across,within,cosine,0.02,0.0364066138863563
hubert_ctc10min,7,triphone-dev-clean,within,within,cosine,0.02,0.0306081380695104
hubert_ctc10min,7,triphone-dev-other,across,within,cosine,0.02,0.0592359825968742
hubert_ctc10min,7,triphone-dev-other,within,within,cosine,0.02,0.0407789088785648
hubert_ctc10min,8,phoneme-dev-clean,across,any,cosine,0.02,0.0669553726911544
hubert_ctc10min,8,phoneme-dev-clean,across,within,cosine,0.02,0.0202794168144464
hubert_ctc10min,8,phoneme-dev-clean,within,any,cosine,0.02,0.0656621232628822
hubert_ctc10min,8,phoneme-dev-clean,within,within,cosine,0.02,0.0155246267095208
hubert_ctc10min,8,phoneme-dev-other,across,any,cosine,0.02,0.0901646986603736
hubert_ctc10min,8,phoneme-dev-other,across,within,cosine,0.02,0.0491038970649242
hubert_ctc10min,8,phoneme-dev-other,within,any,cosine,0.02,0.0852265134453773
hubert_ctc10min,8,phoneme-dev-other,within,within,cosine,0.02,0.033531729131937
hubert_ctc10min,8,triphone-dev-clean,across,within,cosine,0.02,0.0392997749149799
hubert_ctc10min,8,triphone-dev-clean,within,within,cosine,0.02,0.0346632786095142
hubert_ctc10min,8,triphone-dev-other,across,within,cosine,0.02,0.0584500096738338
hubert_ctc10min,8,triphone-dev-other,within,within,cosine,0.02,0.0423569679260253
hubert_ctc10min,9,phoneme-dev-clean,across,any,cosine,0.02,0.060334425419569
hubert_ctc10min,9,phoneme-dev-clean,across,within,cosine,0.02,0.0208815094083547
hubert_ctc10min,9,phoneme-dev-clean,within,any,cosine,0.02,0.0591502673923969
hubert_ctc10min,9,phoneme-dev-clean,within,within,cosine,0.02,0.015814634039998
hubert_ctc10min,9,phoneme-dev-other,across,any,cosine,0.02,0.0840429291129112
hubert_ctc10min,9,phoneme-dev-other,across,within,cosine,0.02,0.0497445501387119
hubert_ctc10min,9,phoneme-dev-other,within,any,cosine,0.02,0.079762764275074
hubert_ctc10min,9,phoneme-dev-other,within,within,cosine,0.02,0.0333187580108642
hubert_ctc10min,9,triphone-dev-clean,across,within,cosine,0.02,0.0423725508153438
hubert_ctc10min,9,triphone-dev-clean,within,within,cosine,0.02,0.0359395369887352
hubert_ctc10min,9,triphone-dev-other,across,within,cosine,0.02,0.0609511621296405
hubert_ctc10min,9,triphone-dev-other,within,within,cosine,0.02,0.044258490204811
hubert_ctc10min,10,phoneme-dev-clean,across,any,cosine,0.02,0.0465362891554832
hubert_ctc10min,10,phoneme-dev-clean,across,within,cosine,0.02,0.0171366687864065
hubert_ctc10min,10,phoneme-dev-clean,within,any,cosine,0.02,0.0455458909273147
hubert_ctc10min,10,phoneme-dev-clean,within,within,cosine,0.02,0.0120818521827459
hubert_ctc10min,10,phoneme-dev-other,across,any,cosine,0.02,0.0686543509364128
hubert_ctc10min,10,phoneme-dev-other,across,within,cosine,0.02,0.0445746406912803
hubert_ctc10min,10,phoneme-dev-other,within,any,cosine,0.02,0.0649925023317337
hubert_ctc10min,10,phoneme-dev-other,within,within,cosine,0.02,0.0288546495139598
hubert_ctc10min,10,triphone-dev-clean,across,within,cosine,0.02,0.0350170284509658
hubert_ctc10min,10,triphone-dev-clean,within,within,cosine,0.02,0.0301159247756004
hubert_ctc10min,10,triphone-dev-other,across,within,cosine,0.02,0.0542054772377014
hubert_ctc10min,10,triphone-dev-other,within,within,cosine,0.02,0.0377807766199111
hubert_ctc10min,11,phoneme-dev-clean,across,any,cosine,0.02,0.0269249882549047
hubert_ctc10min,11,phoneme-dev-clean,across,within,cosine,0.02,0.0135570252314209
hubert_ctc10min,11,phoneme-dev-clean,within,any,cosine,0.02,0.0260598193854093
hubert_ctc10min,11,phoneme-dev-clean,within,within,cosine,0.02,0.0088206715881824
hubert_ctc10min,11,phoneme-dev-other,across,any,cosine,0.02,0.0474305972456932
hubert_ctc10min,11,phoneme-dev-other,across,within,cosine,0.02,0.0419595316052436
hubert_ctc10min,11,phoneme-dev-other,within,any,cosine,0.02,0.0440372414886951
hubert_ctc10min,11,phoneme-dev-other,within,within,cosine,0.02,0.0264521948993206
hubert_ctc10min,11,triphone-dev-clean,across,within,cosine,0.02,0.0227821096777915
hubert_ctc10min,11,triphone-dev-clean,within,within,cosine,0.02,0.0195275153964757
hubert_ctc10min,11,triphone-dev-other,across,within,cosine,0.02,0.043955523520708
hubert_ctc10min,11,triphone-dev-other,within,within,cosine,0.02,0.0285542607307434
hubert_ctc10min,12,phoneme-dev-clean,across,any,cosine,0.02,0.0288079138845205
hubert_ctc10min,12,phoneme-dev-clean,across,within,cosine,0.02,0.0169829297810792
hubert_ctc10min,12,phoneme-dev-clean,within,any,cosine,0.02,0.0276424754410982
hubert_ctc10min,12,phoneme-dev-clean,within,within,cosine,0.02,0.0109472135081887
hubert_ctc10min,12,phoneme-dev-other,across,any,cosine,0.02,0.0526539124548435
hubert_ctc10min,12,phoneme-dev-other,across,within,cosine,0.02,0.0501635149121284
hubert_ctc10min,12,phoneme-dev-other,within,any,cosine,0.02,0.0479561537504196
hubert_ctc10min,12,phoneme-dev-other,within,within,cosine,0.02,0.0308235436677932
hubert_ctc10min,12,triphone-dev-clean,across,within,cosine,0.02,0.024179158732295
hubert_ctc10min,12,triphone-dev-clean,within,within,cosine,0.02,0.0203757006675004
hubert_ctc10min,12,triphone-dev-other,across,within,cosine,0.02,0.049084935337305
hubert_ctc10min,12,triphone-dev-other,within,within,cosine,0.02,0.0318096317350864
hubert_ctc10min,13,phoneme-dev-clean,across,any,cosine,0.02,0.0810173600912094
hubert_ctc10min,13,phoneme-dev-clean,across,within,cosine,0.02,0.0425357781350612
hubert_ctc10min,13,phoneme-dev-clean,within,any,cosine,0.02,0.0780964866280555
hubert_ctc10min,13,phoneme-dev-clean,within,within,cosine,0.02,0.0320870541036129
hubert_ctc10min,13,phoneme-dev-other,across,any,cosine,0.02,0.1172837913036346
hubert_ctc10min,13,phoneme-dev-other,across,within,cosine,0.02,0.0947064533829689
hubert_ctc10min,13,phoneme-dev-other,within,any,cosine,0.02,0.1089283153414726
hubert_ctc10min,13,phoneme-dev-other,within,within,cosine,0.02,0.0639935359358787
hubert_ctc10min,13,triphone-dev-clean,across,within,cosine,0.02,0.0476850569248199
hubert_ctc10min,13,triphone-dev-clean,within,within,cosine,0.02,0.0376623719930648
hubert_ctc10min,13,triphone-dev-other,across,within,cosine,0.02,0.0878446698188781
hubert_ctc10min,13,triphone-dev-other,within,within,cosine,0.02,0.060667123645544
hubert_ctc1h,1,phoneme-dev-clean,across,any,cosine,0.02,0.1377325505018234
hubert_ctc1h,1,phoneme-dev-clean,across,within,cosine,0.02,0.0608097501099109
hubert_ctc1h,1,phoneme-dev-clean,within,any,cosine,0.02,0.1186628565192222
hubert_ctc1h,1,phoneme-dev-clean,within,within,cosine,0.02,0.038285743445158
hubert_ctc1h,1,phoneme-dev-other,across,any,cosine,0.02,0.1781796813011169
hubert_ctc1h,1,phoneme-dev-other,across,within,cosine,0.02,0.1130046248435974
hubert_ctc1h,1,phoneme-dev-other,within,any,cosine,0.02,0.1467146128416061
hubert_ctc1h,1,phoneme-dev-other,within,within,cosine,0.02,0.0615182109177112
hubert_ctc1h,1,triphone-dev-clean,across,within,cosine,0.02,0.1013630926609039
hubert_ctc1h,1,triphone-dev-clean,within,within,cosine,0.02,0.0674652755260467
hubert_ctc1h,1,triphone-dev-other,across,within,cosine,0.02,0.1529399454593658
hubert_ctc1h,1,triphone-dev-other,within,within,cosine,0.02,0.087333008646965
hubert_ctc1h,2,phoneme-dev-clean,across,any,cosine,0.02,0.1238202974200248
hubert_ctc1h,2,phoneme-dev-clean,across,within,cosine,0.02,0.0508474223315715
hubert_ctc1h,2,phoneme-dev-clean,within,any,cosine,0.02,0.1106476336717605
hubert_ctc1h,2,phoneme-dev-clean,within,within,cosine,0.02,0.0346113704144954
hubert_ctc1h,2,phoneme-dev-other,across,any,cosine,0.02,0.1629509627819061
hubert_ctc1h,2,phoneme-dev-other,across,within,cosine,0.02,0.0983892455697059
hubert_ctc1h,2,phoneme-dev-other,within,any,cosine,0.02,0.138394683599472
hubert_ctc1h,2,phoneme-dev-other,within,within,cosine,0.02,0.0569800101220607
hubert_ctc1h,2,triphone-dev-clean,across,within,cosine,0.02,0.0881533920764923
hubert_ctc1h,2,triphone-dev-clean,within,within,cosine,0.02,0.0615882873535156
hubert_ctc1h,2,triphone-dev-other,across,within,cosine,0.02,0.1366834491491317
hubert_ctc1h,2,triphone-dev-other,within,within,cosine,0.02,0.0803754925727844
hubert_ctc1h,3,phoneme-dev-clean,across,any,cosine,0.02,0.1137702539563179
hubert_ctc1h,3,phoneme-dev-clean,across,within,cosine,0.02,0.0444721616804599
hubert_ctc1h,3,phoneme-dev-clean,within,any,cosine,0.02,0.1044187769293785
hubert_ctc1h,3,phoneme-dev-clean,within,within,cosine,0.02,0.0320107191801071
hubert_ctc1h,3,phoneme-dev-other,across,any,cosine,0.02,0.1507340371608734
hubert_ctc1h,3,phoneme-dev-other,across,within,cosine,0.02,0.0888388827443122
hubert_ctc1h,3,phoneme-dev-other,within,any,cosine,0.02,0.131171703338623
hubert_ctc1h,3,phoneme-dev-other,within,within,cosine,0.02,0.0533009357750415
hubert_ctc1h,3,triphone-dev-clean,across,within,cosine,0.02,0.0787821486592292
hubert_ctc1h,3,triphone-dev-clean,within,within,cosine,0.02,0.0575946420431137
